created_at,cost_total,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,finish_reason_normalized,generation_time_ms,time_to_first_token_ms
2026-01-15 06:42:05.214,0.00037,208,1439,1345,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,25811,1048
2026-01-15 06:42:05.208,0.00228,225,107,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2441,744
2026-01-15 06:42:05.206,0.013987,206,1373,1254,google/gemini-2.5-pro,Google,standard,stop,14102,2259
2026-01-15 06:42:05.202,0.002952,199,186,89,openai/gpt-5.2-20251211,OpenAI,standard,stop,4824,2686
2026-01-15 06:41:53.652,0.002957,202,186,87,openai/gpt-5.2-20251211,OpenAI,standard,stop,4877,2595
2026-01-15 06:41:53.647,0.002343,226,111,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2635,1138
2026-01-15 06:41:53.643,0.000122,206,407,353,qwen/qwen3-8b-04-28,Fireworks,standard,stop,2343,419
2026-01-15 06:41:53.641,0.016647,206,1639,1522,google/gemini-2.5-pro,Google,standard,stop,23724,9339
2026-01-15 06:41:49.515,0.000203,205,771,694,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14101,959
2026-01-15 06:41:49.510,0.002259,218,107,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2622,808
2026-01-15 06:41:49.509,0.013771,201,1352,1240,google/gemini-2.5-pro,Google,standard,stop,15172,5175
2026-01-15 06:41:49.506,0.003347,193,215,127,openai/gpt-5.2-20251211,OpenAI,standard,stop,6086,3253
2026-01-15 06:41:37.281,0.000279,216,1073,991,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,48633,4527
2026-01-15 06:41:37.279,0.008891,209,609,499,openai/gpt-5.2-20251211,OpenAI,standard,stop,15930,4850
2026-01-15 06:41:37.277,0.018638,223,1836,1705,google/gemini-2.5-pro,Google,standard,stop,19267,3102
2026-01-15 06:41:37.265,0.002379,248,109,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2517,727
2026-01-15 06:41:33.953,0.014721,305,1434,1337,google/gemini-2.5-pro,Google,standard,stop,14971,2104
2026-01-15 06:41:33.951,0.000214,309,764,808,qwen/qwen3-8b-04-28,Fireworks,standard,stop,5170,824
2026-01-15 06:41:33.950,0.0041,295,256,157,openai/gpt-5.2-20251211,OpenAI,standard,stop,6691,4285
2026-01-15 06:41:33.949,0.002622,344,106,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3339,745
2026-01-15 06:41:23.153,0.000241,202,924,834,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,30166,864
2026-01-15 06:41:23.149,0.004235,196,278,178,openai/gpt-5.2-20251211,OpenAI,standard,stop,6987,5112
2026-01-15 06:41:23.139,0.018431,201,1818,1688,google/gemini-2.5-pro,Google,standard,stop,18428,2331
2026-01-15 06:41:23.126,0.002199,218,103,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2203,695
2026-01-15 06:41:21.883,0.003619,188,235,148,openai/gpt-5.2-20251211,OpenAI,standard,stop,6005,3864
2026-01-15 06:41:21.867,0.002226,217,105,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2756,821
2026-01-15 06:41:21.865,0.013445,196,1320,1221,google/gemini-2.5-pro,Google,standard,stop,13532,2344
2026-01-15 06:41:21.863,0.000191,191,727,643,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15108,1444
2026-01-15 06:41:19.649,0.000201,218,763,678,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13401,830
2026-01-15 06:41:19.648,0.004627,212,304,188,openai/gpt-5.2-20251211,OpenAI,standard,stop,6509,4608
2026-01-15 06:41:19.646,0.013908,223,1363,1245,google/gemini-2.5-pro,Google,standard,stop,13717,2322
2026-01-15 06:41:19.644,0.002823,246,139,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,5050,2007
2026-01-15 06:41:06.926,0.000201,315,741,644,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14235,1557
2026-01-15 06:41:06.925,0.013698,311,1331,1229,google/gemini-2.5-pro,Google,standard,stop,15678,3077
2026-01-15 06:41:06.924,0.005764,302,374,262,openai/gpt-5.2-20251211,OpenAI,standard,stop,8726,5385
2026-01-15 06:41:06.906,0.00273,350,112,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4488,2060
2026-01-15 06:41:03.424,0.000161,191,608,534,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11219,862
2026-01-15 06:41:03.421,0.016415,196,1617,1493,google/gemini-2.5-pro,Google,standard,stop,15716,2129
2026-01-15 06:41:03.407,0.003116,189,199,114,openai/gpt-5.2-20251211,OpenAI,standard,stop,5821,3029
2026-01-15 06:41:03.403,0.00255,215,127,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3593,879
2026-01-15 06:40:58.146,0.023908,191,2367,2260,google/gemini-2.5-pro,Google,standard,stop,23210,2093
2026-01-15 06:40:58.145,0.002235,210,107,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2360,709
2026-01-15 06:40:58.136,0.000315,189,1224,1141,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,20943,1202
2026-01-15 06:40:58.127,0.005054,184,338,250,openai/gpt-5.2-20251211,OpenAI,standard,stop,7615,6067
2026-01-15 06:40:46.950,0.008937,219,611,492,openai/gpt-5.2-20251211,OpenAI,standard,stop,12017,11182
2026-01-15 06:40:46.948,0.002751,252,133,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4652,1713
2026-01-15 06:40:46.944,0.00025,226,1024,1080,qwen/qwen3-8b-04-28,Fireworks,standard,stop,5989,757
2026-01-15 06:40:46.940,0.018086,229,1780,1660,google/gemini-2.5-pro,Google,standard,stop,19444,3718
2026-01-15 06:40:45.782,0.015768,191,1553,1450,google/gemini-2.5-pro,Google,standard,stop,17094,2861
2026-01-15 06:40:45.781,0.000173,188,656,570,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11595,837
2026-01-15 06:40:45.768,0.002139,208,101,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3601,1790
2026-01-15 06:40:45.767,0.00354,183,230,139,openai/gpt-5.2-20251211,OpenAI,standard,stop,4021,3532
2026-01-15 06:40:41.865,0.003433,298,208,94,openai/gpt-5.2-20251211,OpenAI,standard,stop,4239,2338
2026-01-15 06:40:41.854,0.000205,313,761,695,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14056,807
2026-01-15 06:40:41.853,0.014426,309,1404,1315,google/gemini-2.5-pro,Google,standard,stop,15493,1919
2026-01-15 06:40:41.849,0.00264,350,106,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3053,1298
2026-01-15 06:40:32.130,0.002427,344,93,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2608,1003
2026-01-15 06:40:32.129,0.002898,296,170,57,openai/gpt-5.2-20251211,OpenAI,standard,stop,4103,1978
2026-01-15 06:40:32.128,0.000155,309,561,472,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,12179,842
2026-01-15 06:40:32.125,0.012163,307,1178,1090,google/gemini-2.5-pro,Google,standard,stop,13103,2146
2026-01-15 06:40:28.002,0.012572,202,1232,1141,google/gemini-2.5-pro,Google,standard,stop,13829,2371
2026-01-15 06:40:27.996,0.000271,198,1045,941,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,18706,1163
2026-01-15 06:40:27.994,0.003325,196,213,125,openai/gpt-5.2-20251211,OpenAI,standard,stop,6542,3685
2026-01-15 06:40:27.989,0.002583,221,128,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3303,755
2026-01-15 06:40:25.925,0.012883,227,1260,1155,google/gemini-2.5-pro,Google,standard,stop,12947,2145
2026-01-15 06:40:25.902,0.00431,215,281,177,openai/gpt-5.2-20251211,OpenAI,standard,stop,7641,4790
2026-01-15 06:40:25.900,0.000238,223,908,847,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15670,1063
2026-01-15 06:40:25.898,0.002721,252,131,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4213,1662
2026-01-15 06:40:12.499,0.002478,246,116,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3352,836
2026-01-15 06:40:12.493,0.013621,225,1334,1221,google/gemini-2.5-pro,Google,standard,stop,12136,2223
2026-01-15 06:40:12.493,0.000275,219,1058,972,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,19270,1811
2026-01-15 06:40:12.490,0.004446,213,291,182,openai/gpt-5.2-20251211,OpenAI,standard,stop,6077,4825
2026-01-15 06:40:10.926,0.000203,196,775,704,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13858,1260
2026-01-15 06:40:10.919,0.01465,200,1440,1328,google/gemini-2.5-pro,Google,standard,stop,14496,2361
2026-01-15 06:40:10.919,0.002702,192,169,90,openai/gpt-5.2-20251211,OpenAI,standard,stop,4234,2235
2026-01-15 06:40:10.915,0.002193,221,102,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2366,1312
2026-01-15 06:40:07.327,0.015766,197,1552,1438,google/gemini-2.5-pro,Google,standard,stop,15953,2028
2026-01-15 06:40:07.326,0.002337,214,113,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3028,880
2026-01-15 06:40:07.325,0.00029,195,1124,1016,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,20350,793
2026-01-15 06:40:07.311,0.004098,190,269,179,openai/gpt-5.2-20251211,OpenAI,standard,stop,4667,4486
2026-01-15 06:39:57.104,0.003356,190,216,109,openai/gpt-5.2-20251211,OpenAI,standard,stop,5151,2933
2026-01-15 06:39:57.102,0.00225,215,107,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2827,742
2026-01-15 06:39:57.100,0.014537,198,1429,1324,google/gemini-2.5-pro,Google,standard,stop,14879,2112
2026-01-15 06:39:57.098,0.000203,192,774,702,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13588,820
2026-01-15 06:39:56.841,0.000194,193,741,646,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13754,1000
2026-01-15 06:39:56.836,0.003419,186,221,138,openai/gpt-5.2-20251211,OpenAI,standard,stop,4633,3844
2026-01-15 06:39:56.832,0.013003,195,1276,1170,google/gemini-2.5-pro,Google,standard,stop,13139,2308
2026-01-15 06:39:56.817,0.001977,214,89,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2291,895
2026-01-15 06:39:46.996,0.008172,318,544,415,openai/gpt-5.2-20251211,OpenAI,standard,stop,10291,4711
2026-01-15 06:39:46.994,0.00015,335,534,443,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,10451,1076
2026-01-15 06:39:46.989,0.002802,364,114,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3264,791
2026-01-15 06:39:46.977,0.017398,327,1699,1593,google/gemini-2.5-pro,Google,standard,stop,19764,4186
2026-01-15 06:39:40.058,0.000247,189,952,875,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,16471,870
2026-01-15 06:39:40.057,0.004312,184,285,202,openai/gpt-5.2-20251211,OpenAI,standard,stop,6967,4578
2026-01-15 06:39:40.055,0.002244,208,108,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4927,2538
2026-01-15 06:39:40.045,0.014201,193,1396,1295,google/gemini-2.5-pro,Google,standard,stop,14282,2064
2026-01-15 06:39:38.093,0.002625,350,105,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2985,705
2026-01-15 06:39:38.091,0.003958,302,245,146,openai/gpt-5.2-20251211,OpenAI,standard,stop,6095,3478
2026-01-15 06:39:38.087,0.000206,316,716,722,qwen/qwen3-8b-04-28,Fireworks,standard,stop,4719,430
2026-01-15 06:39:38.086,0.016217,310,1583,1487,google/gemini-2.5-pro,Google,standard,stop,18198,3913
2026-01-15 06:39:26.155,0.016796,245,1649,1504,google/gemini-2.5-pro,Google,standard,stop,16367,2439
2026-01-15 06:39:26.154,0.00029,245,1111,1007,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,20524,1171
2026-01-15 06:39:26.136,0.006487,235,434,277,openai/gpt-5.2-20251211,OpenAI,standard,stop,10214,8162
2026-01-15 06:39:26.134,0.002478,266,112,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3917,1761
2026-01-15 06:39:24.881,0.014201,305,1382,1282,google/gemini-2.5-pro,Google,standard,stop,14696,2157
2026-01-15 06:39:24.880,0.005803,292,378,274,openai/gpt-5.2-20251211,OpenAI,standard,stop,9618,7743
2026-01-15 06:39:24.862,0.002574,338,104,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2898,677
2026-01-15 06:39:24.855,0.000197,306,682,704,qwen/qwen3-8b-04-28,Fireworks,standard,stop,4130,437
2026-01-15 06:39:19.041,0.002301,252,103,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2653,720
2026-01-15 06:39:19.040,0.000265,226,1103,1147,qwen/qwen3-8b-04-28,Fireworks,standard,stop,8205,937
2026-01-15 06:39:19.037,0.007453,219,505,388,openai/gpt-5.2-20251211,OpenAI,standard,stop,11564,5666
2026-01-15 06:39:19.035,0.017575,228,1729,1620,google/gemini-2.5-pro,Google,standard,stop,18473,2272
2026-01-15 06:39:10.095,0.014988,223,1471,1363,google/gemini-2.5-pro,Google,standard,stop,14219,2494
2026-01-15 06:39:10.078,0.002535,240,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3347,707
2026-01-15 06:39:10.042,0.004926,207,326,211,openai/gpt-5.2-20251211,OpenAI,standard,stop,7515,5773
2026-01-15 06:39:10.038,0.000162,213,609,535,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,11864,1547
2026-01-15 06:39:08.703,0.000237,218,907,830,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,17118,1038
2026-01-15 06:39:08.701,0.002535,235,122,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2796,731
2026-01-15 06:39:08.671,0.003535,212,226,120,openai/gpt-5.2-20251211,OpenAI,standard,stop,5727,3182
2026-01-15 06:39:08.669,0.014862,218,1459,1334,google/gemini-2.5-pro,Google,standard,stop,14072,1959
2026-01-15 06:38:56.540,0.015821,201,1557,1461,google/gemini-2.5-pro,Google,standard,stop,21927,8609
2026-01-15 06:38:56.539,0.002118,221,97,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2481,787
2026-01-15 06:38:56.537,0.000285,198,1103,1008,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,21005,2134
2026-01-15 06:38:56.536,0.004823,196,320,228,openai/gpt-5.2-20251211,OpenAI,standard,stop,7903,5506
2026-01-15 06:38:51.132,0.000128,188,476,396,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8979,755
2026-01-15 06:38:51.130,0.002427,209,120,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4255,1938
2026-01-15 06:38:51.126,0.013955,196,1371,1270,google/gemini-2.5-pro,Google,standard,stop,18397,6312
2026-01-15 06:38:51.121,0.002985,186,190,107,openai/gpt-5.2-20251211,OpenAI,standard,stop,5496,3165
2026-01-15 06:38:46.608,0.0026,206,160,65,openai/gpt-5.2-20251211,OpenAI,standard,stop,4788,1943
2026-01-15 06:38:46.540,0.013946,213,1368,1256,google/gemini-2.5-pro,Google,standard,stop,17272,5037
2026-01-15 06:38:46.533,0.000298,215,1149,1034,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,21423,822
2026-01-15 06:38:46.527,0.002349,228,111,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2704,729
2026-01-15 06:38:36.171,0.00019,187,723,633,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13423,909
2026-01-15 06:38:36.169,0.003314,182,214,123,openai/gpt-5.2-20251211,OpenAI,standard,stop,5678,2912
2026-01-15 06:38:36.165,0.002136,202,102,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2920,971
2026-01-15 06:38:36.161,0.012878,191,1264,1173,google/gemini-2.5-pro,Google,standard,stop,14474,2214
2026-01-15 06:38:32.048,0.003012,364,128,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3547,718
2026-01-15 06:38:32.046,0.013966,317,1357,1260,google/gemini-2.5-pro,Google,standard,stop,13878,2135
2026-01-15 06:38:32.045,0.000129,322,454,380,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,8945,1162
2026-01-15 06:38:32.043,0.003584,304,218,105,openai/gpt-5.2-20251211,OpenAI,standard,stop,5710,2658
2026-01-15 06:38:25.999,0.027235,196,2699,2599,google/gemini-2.5-pro,Google,standard,stop,29569,2448
2026-01-15 06:38:25.996,0.003356,190,216,128,openai/gpt-5.2-20251211,OpenAI,standard,stop,5458,3348
2026-01-15 06:38:25.994,0.000212,195,810,718,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15646,890
2026-01-15 06:38:25.993,0.002097,214,97,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3568,2011
2026-01-15 06:38:20.455,0.015218,311,1483,1378,google/gemini-2.5-pro,Google,standard,stop,13895,1876
2026-01-15 06:38:20.453,0.000217,314,806,733,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15388,1452
2026-01-15 06:38:20.452,0.0027,350,110,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3072,787
2026-01-15 06:38:20.450,0.004263,300,267,167,openai/gpt-5.2-20251211,OpenAI,standard,stop,6288,3473
2026-01-15 06:38:17.932,0.014993,235,1470,1333,google/gemini-2.5-pro,Google,standard,stop,13628,2274
2026-01-15 06:38:17.912,0.002523,266,115,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3808,1815
2026-01-15 06:38:17.909,0.003956,221,255,132,openai/gpt-5.2-20251211,OpenAI,standard,stop,5986,4083
2026-01-15 06:38:17.908,0.000184,232,690,585,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13783,986
2026-01-15 06:38:09.895,0.015196,317,1480,1383,google/gemini-2.5-pro,Google,standard,stop,15434,2838
2026-01-15 06:38:09.894,0.002724,363,109,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3006,901
2026-01-15 06:38:09.874,0.000154,321,553,472,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,10572,1054
2026-01-15 06:38:09.864,0.004315,306,270,155,openai/gpt-5.2-20251211,OpenAI,standard,stop,4689,3698
2026-01-15 06:38:02.863,0.006539,217,440,327,openai/gpt-5.2-20251211,OpenAI,standard,stop,11430,8468
2026-01-15 06:38:02.860,0.000238,224,911,844,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,17359,1290
2026-01-15 06:38:02.857,0.002676,252,128,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4552,2085
2026-01-15 06:38:02.856,0.014446,229,1416,1300,google/gemini-2.5-pro,Google,standard,stop,14809,2379
2026-01-15 06:37:58.361,0.002698,198,168,87,openai/gpt-5.2-20251211,OpenAI,standard,stop,3981,2393
2026-01-15 06:37:58.358,0.000142,205,527,451,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,9560,964
2026-01-15 06:37:58.350,0.01755,208,1729,1622,google/gemini-2.5-pro,Google,standard,stop,18364,2588
2026-01-15 06:37:58.348,0.00252,235,121,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3920,1856
2026-01-15 06:37:48.450,0.00022,232,871,856,qwen/qwen3-8b-04-28,Fireworks,standard,stop,5266,792
2026-01-15 06:37:48.447,0.00368,223,235,128,openai/gpt-5.2-20251211,OpenAI,standard,stop,6156,5689
2026-01-15 06:37:48.445,0.002703,266,127,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4146,1819
2026-01-15 06:37:48.442,0.013963,235,1367,1263,google/gemini-2.5-pro,Google,standard,stop,20950,9169
2026-01-15 06:37:45.954,0.002433,221,118,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3371,1708
2026-01-15 06:37:45.950,0.000178,197,673,591,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,13116,1148
2026-01-15 06:37:45.949,0.015332,202,1508,1401,google/gemini-2.5-pro,Google,standard,stop,16376,3229
2026-01-15 06:37:45.938,0.003867,194,252,163,openai/gpt-5.2-20251211,OpenAI,standard,stop,11512,4753
2026-01-15 06:37:36.902,0.002244,228,104,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2091,732
2026-01-15 06:37:36.898,0.014823,203,1457,1356,google/gemini-2.5-pro,Google,standard,stop,14253,1961
2026-01-15 06:37:36.896,0.004396,192,290,193,openai/gpt-5.2-20251211,OpenAI,standard,stop,5591,4755
2026-01-15 06:37:36.894,0.000288,202,1115,1031,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,21117,1956
2026-01-15 06:37:23.316,0.003101,188,198,106,openai/gpt-5.2-20251211,OpenAI,standard,stop,5165,3069
2026-01-15 06:37:23.314,0.00033,194,1285,1202,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,21913,1061
2026-01-15 06:37:23.313,0.014826,197,1458,1347,google/gemini-2.5-pro,Google,standard,stop,14220,2419
2026-01-15 06:37:23.311,0.001902,214,84,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3384,2023
2026-01-15 06:37:20.596,0.015713,315,1532,1445,google/gemini-2.5-pro,Google,standard,stop,15873,2140
2026-01-15 06:37:20.592,0.003878,304,239,137,openai/gpt-5.2-20251211,OpenAI,standard,stop,6460,4781
2026-01-15 06:37:20.590,0.000151,317,543,468,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,10371,872
2026-01-15 06:37:20.587,0.002565,350,101,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4010,1894
2026-01-15 06:37:19.790,0.004858,200,322,217,openai/gpt-5.2-20251211,OpenAI,standard,stop,7550,6695
2026-01-15 06:37:19.788,0.002562,234,124,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2915,705
2026-01-15 06:37:19.784,0.000258,204,995,907,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,28103,1430
2026-01-15 06:37:19.780,0.01499,208,1473,1379,google/gemini-2.5-pro,Google,standard,stop,15031,2384
2026-01-15 06:37:06.878,0.000225,323,837,754,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15567,802
2026-01-15 06:37:06.864,0.005033,308,321,203,openai/gpt-5.2-20251211,OpenAI,standard,stop,8774,5738
2026-01-15 06:37:06.860,0.015816,317,1542,1445,google/gemini-2.5-pro,Google,standard,stop,15941,2123
2026-01-15 06:37:06.858,0.002838,356,118,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2982,760
2026-01-15 06:37:05.208,0.015171,233,1488,1365,google/gemini-2.5-pro,Google,standard,stop,14803,2205
2026-01-15 06:37:05.206,0.000201,227,762,687,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,14782,1443
2026-01-15 06:37:05.204,0.00488,221,321,191,openai/gpt-5.2-20251211,OpenAI,standard,stop,6548,5277
2026-01-15 06:37:05.202,0.002751,252,133,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3430,713
2026-01-15 06:36:58.544,0.002268,226,106,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,2408,732
2026-01-15 06:36:58.541,0.003629,194,235,162,openai/gpt-5.2-20251211,OpenAI,standard,stop,9010,5989
2026-01-15 06:36:58.539,0.000304,201,1177,1068,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,20981,938
2026-01-15 06:36:58.537,0.013633,203,1338,1258,google/gemini-2.5-pro,Google,standard,stop,13656,2063
2026-01-15 06:36:51.298,0.002634,258,124,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,4747,2224
2026-01-15 06:36:51.291,0.0002,233,756,662,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,15244,1838
2026-01-15 06:36:51.290,0.014333,235,1404,1288,google/gemini-2.5-pro,Google,standard,stop,14320,2701
2026-01-15 06:36:51.282,0.006413,225,430,291,openai/gpt-5.2-20251211,OpenAI,standard,stop,9629,5616
2026-01-15 06:36:49.797,0.000114,200,418,333,qwen/qwen3-8b-04-28,AtlasCloud,standard,stop,7873,1077
2026-01-15 06:36:49.796,0.002508,221,123,0,anthropic/claude-4.5-sonnet-20250929,Google,standard,stop,3072,741
2026-01-15 06:36:49.791,0.002754,198,172,84,openai/gpt-5.2-20251211,OpenAI,standard,stop,5466,2827
2026-01-15 06:36:49.788,0.014677,206,1442,1309,google/gemini-2.5-pro,Google,standard,stop,14714,2482
